0,1,2,3
"[('77', '48', {'Sign': 1.0}), ('77', '516', {'Sign': 1.0}), ('516', '48', {'Sign': 1.0})]",X,"('48', '77', '516')",1
"[('202', '169', {'Sign': 1.0}), ('202', '48', {'Sign': 1.0}), ('169', '48', {'Sign': 1.0})]",X,"('48', '169', '202')",1
"[('131', '169', {'Sign': 1.0}), ('131', '48', {'Sign': 1.0}), ('169', '48', {'Sign': 1.0})]",X,"('48', '169', '131')",1
"[('680', '131', {'Sign': 1.0}), ('680', '48', {'Sign': 1.0}), ('131', '48', {'Sign': 1.0})]",X,"('48', '680', '131')",1
"[('313', '408', {'Sign': 1.0}), ('313', '48', {'Sign': 1.0}), ('408', '48', {'Sign': 1.0})]",X,"('48', '408', '313')",1
"[('408', '48', {'Sign': 1.0}), ('408', '542', {'Sign': 1.0}), ('542', '48', {'Sign': 1.0})]",X,"('48', '408', '542')",1
"[('732', '386', {'Sign': 1.0}), ('732', '48', {'Sign': 1.0}), ('386', '48', {'Sign': 1.0})]",X,"('48', '732', '386')",1
"[('7402', '48', {'Sign': 1.0}), ('7402', '7511', {'Sign': -1.0}), ('7511', '48', {'Sign': -1.0})]",X,"('48', '7511', '7402')",1
"[('210', '48', {'Sign': 1.0}), ('210', '542', {'Sign': 1.0}), ('542', '48', {'Sign': 1.0})]",X,"('48', '542', '210')",1
"[('542', '48', {'Sign': 1.0}), ('542', '629', {'Sign': 1.0}), ('629', '48', {'Sign': 1.0})]",X,"('48', '542', '629')",1
"[('83', '482', {'Sign': 1.0}), ('83', '66', {'Sign': 1.0}), ('482', '66', {'Sign': 1.0})]",X,"('482', '66', '83')",1
"[('52', '487', {'Sign': 1.0}), ('52', '69', {'Sign': 1.0}), ('487', '69', {'Sign': 1.0})]",X,"('487', '52', '69')",1
"[('52', '487', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0}), ('487', '8', {'Sign': 1.0})]",X,"('487', '52', '8')",1
"[('798', '487', {'Sign': 1.0}), ('798', '52', {'Sign': -1.0}), ('52', '487', {'Sign': 1.0})]",X,"('487', '52', '798')",0
"[('83', '487', {'Sign': -1.0}), ('83', '52', {'Sign': 1.0}), ('52', '487', {'Sign': 1.0})]",X,"('487', '52', '83')",0
"[('798', '487', {'Sign': 1.0}), ('798', '69', {'Sign': 1.0}), ('487', '69', {'Sign': 1.0})]",X,"('487', '69', '798')",1
"[('8', '487', {'Sign': 1.0}), ('8', '7512', {'Sign': -1.0}), ('487', '7512', {'Sign': 1.0})]",X,"('487', '7512', '8')",0
"[('8', '487', {'Sign': 1.0}), ('8', '78', {'Sign': -1.0}), ('487', '78', {'Sign': 1.0})]",X,"('487', '8', '78')",0
"[('13', '487', {'Sign': -1.0}), ('13', '8', {'Sign': 1.0}), ('8', '487', {'Sign': 1.0})]",X,"('487', '8', '13')",0
"[('8', '43', {'Sign': 1.0}), ('8', '487', {'Sign': 1.0}), ('487', '43', {'Sign': 1.0})]",X,"('487', '8', '43')",1
"[('110', '487', {'Sign': 1.0}), ('110', '8', {'Sign': 1.0}), ('8', '487', {'Sign': 1.0})]",X,"('487', '8', '110')",1
"[('798', '487', {'Sign': 1.0}), ('798', '78', {'Sign': 1.0}), ('487', '78', {'Sign': 1.0})]",X,"('487', '78', '798')",1
"[('47', '487', {'Sign': 1.0}), ('47', '78', {'Sign': 1.0}), ('487', '78', {'Sign': 1.0})]",X,"('487', '78', '47')",1
"[('83', '47', {'Sign': 1.0}), ('83', '487', {'Sign': -1.0}), ('47', '487', {'Sign': 1.0})]",X,"('487', '47', '83')",0
"[('83', '487', {'Sign': -1.0}), ('83', '687', {'Sign': 1.0}), ('487', '687', {'Sign': 1.0})]",X,"('487', '83', '687')",0
"[('13', '43', {'Sign': 1.0}), ('13', '487', {'Sign': -1.0}), ('487', '43', {'Sign': 1.0})]",X,"('487', '13', '43')",0
"[('88', '49', {'Sign': 1.0}), ('88', '73', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0})]",X,"('49', '73', '88')",1
"[('12', '49', {'Sign': 1.0}), ('12', '73', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0})]",X,"('49', '73', '12')",1
"[('32', '49', {'Sign': 1.0}), ('32', '73', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0})]",X,"('49', '73', '32')",1
"[('19', '49', {'Sign': 1.0}), ('19', '73', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0})]",X,"('49', '73', '19')",1
"[('73', '120', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '73', '120')",1
"[('82', '49', {'Sign': 1.0}), ('82', '73', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0})]",X,"('49', '73', '82')",1
"[('526', '49', {'Sign': 1.0}), ('526', '73', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0})]",X,"('49', '73', '526')",1
"[('332', '49', {'Sign': 1.0}), ('332', '73', {'Sign': 1.0}), ('73', '49', {'Sign': 1.0})]",X,"('49', '73', '332')",1
"[('88', '49', {'Sign': 1.0}), ('88', '5', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0})]",X,"('49', '88', '5')",1
"[('88', '125', {'Sign': 1.0}), ('88', '49', {'Sign': 1.0}), ('125', '49', {'Sign': 1.0})]",X,"('49', '88', '125')",1
"[('88', '32', {'Sign': 1.0}), ('88', '49', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0})]",X,"('49', '88', '32')",1
"[('88', '19', {'Sign': 1.0}), ('88', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '88', '19')",1
"[('88', '43', {'Sign': 1.0}), ('88', '49', {'Sign': 1.0}), ('43', '49', {'Sign': 1.0})]",X,"('49', '88', '43')",1
"[('88', '49', {'Sign': 1.0}), ('88', '82', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0})]",X,"('49', '88', '82')",1
"[('88', '49', {'Sign': 1.0}), ('88', '666', {'Sign': 1.0}), ('666', '49', {'Sign': 1.0})]",X,"('49', '88', '666')",1
"[('12', '49', {'Sign': 1.0}), ('12', '93', {'Sign': 1.0}), ('93', '49', {'Sign': 1.0})]",X,"('49', '93', '12')",1
"[('5', '49', {'Sign': 1.0}), ('5', '93', {'Sign': 1.0}), ('93', '49', {'Sign': 1.0})]",X,"('49', '93', '5')",1
"[('125', '49', {'Sign': 1.0}), ('125', '93', {'Sign': 1.0}), ('93', '49', {'Sign': 1.0})]",X,"('49', '93', '125')",1
"[('141', '49', {'Sign': 1.0}), ('141', '93', {'Sign': 1.0}), ('93', '49', {'Sign': 1.0})]",X,"('49', '93', '141')",1
"[('19', '49', {'Sign': 1.0}), ('19', '93', {'Sign': 1.0}), ('93', '49', {'Sign': 1.0})]",X,"('49', '93', '19')",1
"[('93', '1064', {'Sign': 1.0}), ('93', '49', {'Sign': 1.0}), ('1064', '49', {'Sign': 1.0})]",X,"('49', '93', '1064')",1
"[('93', '111', {'Sign': 1.0}), ('93', '49', {'Sign': 1.0}), ('111', '49', {'Sign': 1.0})]",X,"('49', '93', '111')",1
"[('5', '12', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '5')",1
"[('6', '12', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '6')",1
"[('125', '12', {'Sign': 1.0}), ('125', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '125')",1
"[('289', '12', {'Sign': 1.0}), ('289', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '289')",1
"[('32', '12', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '32')",1
"[('36', '12', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '36')",1
"[('12', '19', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '12', '19')",1
"[('280', '12', {'Sign': 1.0}), ('280', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '280')",1
"[('12', '104', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0}), ('104', '49', {'Sign': 1.0})]",X,"('49', '12', '104')",1
"[('12', '31', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0}), ('31', '49', {'Sign': 1.0})]",X,"('49', '12', '31')",1
"[('12', '105', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '12', '105')",1
"[('7585', '12', {'Sign': 1.0}), ('7585', '49', {'Sign': -1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '7585')",0
"[('12', '49', {'Sign': 1.0}), ('12', '81', {'Sign': 1.0}), ('81', '49', {'Sign': 1.0})]",X,"('49', '12', '81')",1
"[('12', '1064', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0}), ('1064', '49', {'Sign': 1.0})]",X,"('49', '12', '1064')",1
"[('12', '120', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '12', '120')",1
"[('82', '12', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0}), ('12', '49', {'Sign': 1.0})]",X,"('49', '12', '82')",1
"[('12', '49', {'Sign': 1.0}), ('12', '757', {'Sign': 1.0}), ('757', '49', {'Sign': 1.0})]",X,"('49', '12', '757')",1
"[('5', '49', {'Sign': 1.0}), ('5', '6', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0})]",X,"('49', '5', '6')",1
"[('125', '49', {'Sign': 1.0}), ('125', '5', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0})]",X,"('49', '5', '125')",1
"[('289', '49', {'Sign': 1.0}), ('289', '5', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0})]",X,"('49', '5', '289')",1
"[('5', '32', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0})]",X,"('49', '5', '32')",1
"[('5', '36', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0})]",X,"('49', '5', '36')",1
"[('5', '141', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('141', '49', {'Sign': 1.0})]",X,"('49', '5', '141')",1
"[('759', '49', {'Sign': 1.0}), ('759', '5', {'Sign': -1.0}), ('5', '49', {'Sign': 1.0})]",X,"('49', '5', '759')",0
"[('5', '19', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '5', '19')",1
"[('5', '280', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('280', '49', {'Sign': 1.0})]",X,"('49', '5', '280')",1
"[('5', '31', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('31', '49', {'Sign': 1.0})]",X,"('49', '5', '31')",1
"[('7585', '49', {'Sign': -1.0}), ('7585', '5', {'Sign': -1.0}), ('5', '49', {'Sign': 1.0})]",X,"('49', '5', '7585')",1
"[('5', '49', {'Sign': 1.0}), ('5', '81', {'Sign': 1.0}), ('81', '49', {'Sign': 1.0})]",X,"('49', '5', '81')",1
"[('5', '43', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('43', '49', {'Sign': 1.0})]",X,"('49', '5', '43')",1
"[('5', '120', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '5', '120')",1
"[('5', '310', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('310', '49', {'Sign': 1.0})]",X,"('49', '5', '310')",1
"[('5', '49', {'Sign': 1.0}), ('5', '7563', {'Sign': -1.0}), ('7563', '49', {'Sign': -1.0})]",X,"('49', '5', '7563')",1
"[('82', '49', {'Sign': 1.0}), ('82', '5', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0})]",X,"('49', '5', '82')",1
"[('5', '336', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0}), ('336', '49', {'Sign': 1.0})]",X,"('49', '5', '336')",1
"[('1378', '49', {'Sign': 1.0}), ('1378', '5', {'Sign': 1.0}), ('5', '49', {'Sign': 1.0})]",X,"('49', '5', '1378')",1
"[('6', '32', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0})]",X,"('49', '6', '32')",1
"[('6', '36', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0})]",X,"('49', '6', '36')",1
"[('6', '19', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '6', '19')",1
"[('6', '280', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('280', '49', {'Sign': 1.0})]",X,"('49', '6', '280')",1
"[('6', '104', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('104', '49', {'Sign': 1.0})]",X,"('49', '6', '104')",1
"[('6', '31', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('31', '49', {'Sign': 1.0})]",X,"('49', '6', '31')",1
"[('6', '43', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('43', '49', {'Sign': 1.0})]",X,"('49', '6', '43')",1
"[('6', '1064', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0}), ('1064', '49', {'Sign': 1.0})]",X,"('49', '6', '1064')",1
"[('6', '49', {'Sign': 1.0}), ('6', '526', {'Sign': 1.0}), ('526', '49', {'Sign': 1.0})]",X,"('49', '6', '526')",1
"[('1560', '49', {'Sign': 1.0}), ('1560', '6', {'Sign': 1.0}), ('6', '49', {'Sign': 1.0})]",X,"('49', '6', '1560')",1
"[('125', '289', {'Sign': 1.0}), ('125', '49', {'Sign': 1.0}), ('289', '49', {'Sign': 1.0})]",X,"('49', '125', '289')",1
"[('125', '19', {'Sign': 1.0}), ('125', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '125', '19')",1
"[('125', '105', {'Sign': 1.0}), ('125', '49', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '125', '105')",1
"[('125', '43', {'Sign': 1.0}), ('125', '49', {'Sign': 1.0}), ('43', '49', {'Sign': 1.0})]",X,"('49', '125', '43')",1
"[('125', '49', {'Sign': 1.0}), ('125', '82', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0})]",X,"('49', '125', '82')",1
"[('125', '49', {'Sign': 1.0}), ('125', '526', {'Sign': 1.0}), ('526', '49', {'Sign': 1.0})]",X,"('49', '125', '526')",1
"[('125', '111', {'Sign': 1.0}), ('125', '49', {'Sign': 1.0}), ('111', '49', {'Sign': 1.0})]",X,"('49', '125', '111')",1
"[('125', '49', {'Sign': 1.0}), ('125', '666', {'Sign': 1.0}), ('666', '49', {'Sign': 1.0})]",X,"('49', '125', '666')",1
"[('289', '105', {'Sign': 1.0}), ('289', '49', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '289', '105')",1
"[('289', '49', {'Sign': 1.0}), ('289', '830', {'Sign': 1.0}), ('830', '49', {'Sign': 1.0})]",X,"('49', '289', '830')",1
"[('36', '32', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0})]",X,"('49', '32', '36')",1
"[('32', '19', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '32', '19')",1
"[('32', '105', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '32', '105')",1
"[('32', '43', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0}), ('43', '49', {'Sign': 1.0})]",X,"('49', '32', '43')",1
"[('32', '1064', {'Sign': 1.0}), ('32', '49', {'Sign': 1.0}), ('1064', '49', {'Sign': 1.0})]",X,"('49', '32', '1064')",1
"[('759', '36', {'Sign': 1.0}), ('759', '49', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0})]",X,"('49', '36', '759')",1
"[('36', '19', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '36', '19')",1
"[('36', '31', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0}), ('31', '49', {'Sign': 1.0})]",X,"('49', '36', '31')",1
"[('7585', '36', {'Sign': 1.0}), ('7585', '49', {'Sign': -1.0}), ('36', '49', {'Sign': 1.0})]",X,"('49', '36', '7585')",0
"[('36', '49', {'Sign': 1.0}), ('36', '81', {'Sign': 1.0}), ('81', '49', {'Sign': 1.0})]",X,"('49', '36', '81')",1
"[('36', '120', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '36', '120')",1
"[('310', '36', {'Sign': 1.0}), ('310', '49', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0})]",X,"('49', '36', '310')",1
"[('36', '49', {'Sign': 1.0}), ('36', '7563', {'Sign': 1.0}), ('7563', '49', {'Sign': -1.0})]",X,"('49', '36', '7563')",0
"[('82', '36', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0})]",X,"('49', '36', '82')",1
"[('36', '336', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0}), ('336', '49', {'Sign': 1.0})]",X,"('49', '36', '336')",1
"[('1378', '36', {'Sign': 1.0}), ('1378', '49', {'Sign': 1.0}), ('36', '49', {'Sign': 1.0})]",X,"('49', '36', '1378')",1
"[('141', '19', {'Sign': 1.0}), ('141', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '141', '19')",1
"[('141', '120', {'Sign': 1.0}), ('141', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '141', '120')",1
"[('82', '141', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0}), ('141', '49', {'Sign': 1.0})]",X,"('49', '141', '82')",1
"[('141', '111', {'Sign': 1.0}), ('141', '49', {'Sign': 1.0}), ('111', '49', {'Sign': 1.0})]",X,"('49', '141', '111')",1
"[('19', '398', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0}), ('398', '49', {'Sign': 1.0})]",X,"('49', '398', '19')",1
"[('759', '310', {'Sign': 1.0}), ('759', '49', {'Sign': 1.0}), ('310', '49', {'Sign': 1.0})]",X,"('49', '759', '310')",1
"[('19', '31', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0}), ('31', '49', {'Sign': 1.0})]",X,"('49', '19', '31')",1
"[('650', '19', {'Sign': 1.0}), ('650', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '19', '650')",1
"[('7585', '19', {'Sign': -1.0}), ('7585', '49', {'Sign': -1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '19', '7585')",1
"[('43', '19', {'Sign': 1.0}), ('43', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '19', '43')",1
"[('19', '49', {'Sign': 1.0}), ('19', '7563', {'Sign': -1.0}), ('7563', '49', {'Sign': -1.0})]",X,"('49', '19', '7563')",1
"[('82', '19', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '19', '82')",1
"[('19', '49', {'Sign': 1.0}), ('19', '757', {'Sign': 1.0}), ('757', '49', {'Sign': 1.0})]",X,"('49', '19', '757')",1
"[('332', '19', {'Sign': 1.0}), ('332', '49', {'Sign': 1.0}), ('19', '49', {'Sign': 1.0})]",X,"('49', '19', '332')",1
"[('19', '49', {'Sign': 1.0}), ('19', '666', {'Sign': 1.0}), ('666', '49', {'Sign': 1.0})]",X,"('49', '19', '666')",1
"[('105', '31', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0}), ('31', '49', {'Sign': 1.0})]",X,"('49', '31', '105')",1
"[('82', '31', {'Sign': -1.0}), ('82', '49', {'Sign': 1.0}), ('31', '49', {'Sign': 1.0})]",X,"('49', '31', '82')",0
"[('650', '105', {'Sign': 1.0}), ('650', '49', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '105', '650')",1
"[('7585', '105', {'Sign': -1.0}), ('7585', '49', {'Sign': -1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '105', '7585')",1
"[('81', '105', {'Sign': 1.0}), ('81', '49', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '105', '81')",1
"[('830', '105', {'Sign': 1.0}), ('830', '49', {'Sign': 1.0}), ('105', '49', {'Sign': 1.0})]",X,"('49', '105', '830')",1
"[('82', '43', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0}), ('43', '49', {'Sign': 1.0})]",X,"('49', '43', '82')",1
"[('310', '120', {'Sign': 1.0}), ('310', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '120', '310')",1
"[('82', '120', {'Sign': 1.0}), ('82', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '120', '82')",1
"[('111', '120', {'Sign': 1.0}), ('111', '49', {'Sign': 1.0}), ('120', '49', {'Sign': 1.0})]",X,"('49', '120', '111')",1
"[('6', '492', {'Sign': 1.0}), ('6', '8', {'Sign': 1.0}), ('8', '492', {'Sign': -1.0})]",X,"('492', '8', '6')",0
"[('7', '492', {'Sign': 1.0}), ('7', '8', {'Sign': 1.0}), ('8', '492', {'Sign': -1.0})]",X,"('492', '8', '7')",0
"[('7', '492', {'Sign': 1.0}), ('7', '6', {'Sign': 1.0}), ('6', '492', {'Sign': 1.0})]",X,"('492', '6', '7')",1
"[('6', '27', {'Sign': 1.0}), ('6', '492', {'Sign': 1.0}), ('27', '492', {'Sign': 1.0})]",X,"('492', '6', '27')",1
"[('7', '27', {'Sign': 1.0}), ('7', '492', {'Sign': 1.0}), ('27', '492', {'Sign': 1.0})]",X,"('492', '7', '27')",1
"[('51', '52', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('52', '8', {'Sign': 1.0})]",X,"('51', '52', '8')",1
"[('51', '21', {'Sign': 1.0}), ('51', '52', {'Sign': 1.0}), ('52', '21', {'Sign': 1.0})]",X,"('51', '52', '21')",1
"[('7', '51', {'Sign': 1.0}), ('7', '52', {'Sign': 1.0}), ('51', '52', {'Sign': 1.0})]",X,"('51', '52', '7')",1
"[('51', '193', {'Sign': 1.0}), ('51', '52', {'Sign': 1.0}), ('52', '193', {'Sign': 1.0})]",X,"('51', '52', '193')",1
"[('51', '52', {'Sign': 1.0}), ('51', '7565', {'Sign': 1.0}), ('52', '7565', {'Sign': 1.0})]",X,"('51', '52', '7565')",1
"[('83', '51', {'Sign': 1.0}), ('83', '52', {'Sign': 1.0}), ('51', '52', {'Sign': 1.0})]",X,"('51', '52', '83')",1
"[('51', '1145', {'Sign': 1.0}), ('51', '52', {'Sign': 1.0}), ('52', '1145', {'Sign': 1.0})]",X,"('51', '52', '1145')",1
"[('961', '51', {'Sign': 1.0}), ('961', '52', {'Sign': 1.0}), ('51', '52', {'Sign': 1.0})]",X,"('51', '52', '961')",1
"[('638', '51', {'Sign': 1.0}), ('638', '52', {'Sign': 1.0}), ('51', '52', {'Sign': 1.0})]",X,"('51', '52', '638')",1
"[('51', '62', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('8', '62', {'Sign': 1.0})]",X,"('51', '62', '8')",1
"[('51', '21', {'Sign': 1.0}), ('51', '62', {'Sign': 1.0}), ('21', '62', {'Sign': 1.0})]",X,"('51', '62', '21')",1
"[('7', '51', {'Sign': 1.0}), ('7', '62', {'Sign': 1.0}), ('51', '62', {'Sign': 1.0})]",X,"('51', '62', '7')",1
"[('51', '62', {'Sign': 1.0}), ('51', '7565', {'Sign': 1.0}), ('7565', '62', {'Sign': 1.0})]",X,"('51', '62', '7565')",1
"[('51', '136', {'Sign': 1.0}), ('51', '62', {'Sign': 1.0}), ('136', '62', {'Sign': 1.0})]",X,"('51', '62', '136')",1
"[('51', '14', {'Sign': 1.0}), ('51', '65', {'Sign': 1.0}), ('65', '14', {'Sign': 1.0})]",X,"('51', '65', '14')",1
"[('7', '51', {'Sign': 1.0}), ('7', '65', {'Sign': 1.0}), ('51', '65', {'Sign': 1.0})]",X,"('51', '65', '7')",1
"[('51', '65', {'Sign': 1.0}), ('51', '70', {'Sign': 1.0}), ('65', '70', {'Sign': 1.0})]",X,"('51', '65', '70')",1
"[('588', '51', {'Sign': 1.0}), ('588', '65', {'Sign': 1.0}), ('51', '65', {'Sign': 1.0})]",X,"('51', '65', '588')",1
"[('51', '133', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('133', '8', {'Sign': 1.0})]",X,"('51', '8', '133')",1
"[('51', '21', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('21', '8', {'Sign': 1.0})]",X,"('51', '8', '21')",1
"[('7', '51', {'Sign': 1.0}), ('7', '8', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0})]",X,"('51', '8', '7')",1
"[('7565', '51', {'Sign': 1.0}), ('7565', '8', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0})]",X,"('51', '8', '7565')",1
"[('51', '295', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('295', '8', {'Sign': 1.0})]",X,"('51', '8', '295')",1
"[('51', '107', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('8', '107', {'Sign': -1.0})]",X,"('51', '8', '107')",0
"[('51', '1322', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('8', '1322', {'Sign': 1.0})]",X,"('51', '8', '1322')",1
"[('51', '157', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('157', '8', {'Sign': 1.0})]",X,"('51', '8', '157')",1
"[('51', '136', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0}), ('136', '8', {'Sign': 1.0})]",X,"('51', '8', '136')",1
"[('961', '51', {'Sign': 1.0}), ('961', '8', {'Sign': 1.0}), ('51', '8', {'Sign': 1.0})]",X,"('51', '8', '961')",1
"[('83', '133', {'Sign': 1.0}), ('83', '51', {'Sign': 1.0}), ('51', '133', {'Sign': 1.0})]",X,"('51', '133', '83')",1
"[('51', '133', {'Sign': 1.0}), ('51', '70', {'Sign': 1.0}), ('133', '70', {'Sign': 1.0})]",X,"('51', '133', '70')",1
"[('51', '133', {'Sign': 1.0}), ('51', '135', {'Sign': 1.0}), ('135', '133', {'Sign': 1.0})]",X,"('51', '133', '135')",1
"[('371', '133', {'Sign': 1.0}), ('371', '51', {'Sign': 1.0}), ('51', '133', {'Sign': 1.0})]",X,"('51', '133', '371')",1
"[('51', '14', {'Sign': 1.0}), ('51', '7565', {'Sign': 1.0}), ('7565', '14', {'Sign': 1.0})]",X,"('51', '14', '7565')",1
"[('47', '14', {'Sign': 1.0}), ('47', '51', {'Sign': 1.0}), ('51', '14', {'Sign': 1.0})]",X,"('51', '14', '47')",1
"[('51', '107', {'Sign': 1.0}), ('51', '14', {'Sign': 1.0}), ('107', '14', {'Sign': 1.0})]",X,"('51', '14', '107')",1
"[('51', '14', {'Sign': 1.0}), ('51', '211', {'Sign': 1.0}), ('211', '14', {'Sign': 1.0})]",X,"('51', '14', '211')",1
"[('51', '14', {'Sign': 1.0}), ('51', '176', {'Sign': -1.0}), ('176', '14', {'Sign': 1.0})]",X,"('51', '14', '176')",0
"[('588', '14', {'Sign': 1.0}), ('588', '51', {'Sign': 1.0}), ('51', '14', {'Sign': 1.0})]",X,"('51', '14', '588')",1
